0,0.0,0.0,-0.3577586206896552,-0.1810344827586207,-0.5905172413793104,-0.47413793103448276,-0.6939655172413793,-0.7758620689655172,-0.7370689655172413,-1.0,-0.4224137931034483,-0.75,-0.5043103448275862,-0.9612068965517241,-0.4525862068965517,-0.6853448275862069,-0.39655172413793105,-0.6120689655172413,-0.20689655172413793,-0.7672413793103449,-0.3017241379310345,-0.9698275862068966,-0.29310344827586204,-0.6594827586206896,-0.2413793103448276,-0.625,0.0,-0.7413793103448276,-0.07758620689655173,-0.9482758620689655,-0.11206896551724138,-0.6594827586206896,-0.05172413793103448,-0.6077586206896551,0.21551724137931033,-0.7025862068965517,0.125,-0.8448275862068966,0.06465517241379311,-0.6594827586206896,0.11637931034482758,-0.6120689655172413
0,0.0,0.0,-0.3902439024390244,-0.18292682926829268,-0.6280487804878049,-0.4695121951219512,-0.7378048780487805,-0.7682926829268293,-0.8048780487804879,-1.0,-0.45121951219512196,-0.7439024390243902,-0.5609756097560976,-0.9695121951219512,-0.5,-0.7073170731707317,-0.43902439024390244,-0.6097560975609756,-0.25,-0.7682926829268293,-0.3597560975609756,-0.9878048780487805,-0.3353658536585366,-0.676829268292683,-0.27439024390243905,-0.6219512195121951,-0.042682926829268296,-0.7560975609756098,-0.14634146341463414,-0.9634146341463414,-0.15853658536585366,-0.6707317073170732,-0.09146341463414634,-0.6036585365853658,0.17073170731707318,-0.7134146341463414,0.054878048780487805,-0.8719512195121951,0.012195121951219513,-0.676829268292683,0.06707317073170732,-0.6097560975609756
0,0.0,0.0,-0.40816326530612246,-0.17687074829931973,-0.6598639455782312,-0.4557823129251701,-0.782312925170068,-0.7551020408163265,-0.8503401360544217,-0.9931972789115646,-0.47619047619047616,-0.7414965986394558,-0.5986394557823129,-0.9795918367346939,-0.5374149659863946,-0.7142857142857143,-0.46938775510204084,-0.6054421768707483,-0.272108843537415,-0.7687074829931972,-0.3877551020408163,-1.0,-0.36054421768707484,-0.6870748299319728,-0.2857142857142857,-0.6190476190476191,-0.061224489795918366,-0.7619047619047619,-0.17006802721088435,-0.9863945578231292,-0.17687074829931973,-0.6870748299319728,-0.10884353741496598,-0.6054421768707483,0.16326530612244897,-0.7278911564625851,0.034013605442176874,-0.891156462585034,-0.006802721088435374,-0.6938775510204082,0.05442176870748299,-0.6190476190476191
0,0.0,0.0,-0.4125874125874126,-0.16783216783216784,-0.6713286713286714,-0.46153846153846156,-0.7902097902097902,-0.7552447552447552,-0.8671328671328671,-0.993006993006993,-0.48951048951048953,-0.7412587412587412,-0.6083916083916084,-0.9790209790209791,-0.5384615384615384,-0.7062937062937062,-0.4755244755244755,-0.5944055944055944,-0.27972027972027974,-0.7692307692307693,-0.3986013986013986,-1.0,-0.36363636363636365,-0.6783216783216783,-0.2937062937062937,-0.6153846153846154,-0.06993006993006994,-0.7622377622377622,-0.17482517482517482,-0.9790209790209791,-0.17482517482517482,-0.6783216783216783,-0.11188811188811189,-0.6013986013986014,0.16083916083916083,-0.7342657342657343,0.03496503496503497,-0.8881118881118881,0.0,-0.6923076923076923,0.055944055944055944,-0.6223776223776224
0,0.0,0.0,-0.42028985507246375,-0.15942028985507245,-0.6811594202898551,-0.45652173913043476,-0.8043478260869565,-0.7608695652173914,-0.8840579710144928,-1.0,-0.5072463768115942,-0.7391304347826086,-0.6231884057971014,-0.9710144927536232,-0.5579710144927537,-0.7101449275362319,-0.4855072463768116,-0.6086956521739131,-0.2898550724637681,-0.7681159420289855,-0.4057971014492754,-1.0,-0.37681159420289856,-0.6811594202898551,-0.30434782608695654,-0.6159420289855072,-0.07246376811594203,-0.7608695652173914,-0.18115942028985507,-0.9927536231884058,-0.18840579710144928,-0.6811594202898551,-0.11594202898550725,-0.6014492753623188,0.15217391304347827,-0.7318840579710145,0.043478260869565216,-0.8985507246376812,0.0,-0.6956521739130435,0.050724637681159424,-0.6231884057971014
0,0.0,0.0,-0.4148148148148148,-0.17037037037037037,-0.6666666666666666,-0.4666666666666667,-0.7925925925925926,-0.762962962962963,-0.8666666666666667,-0.9925925925925926,-0.4962962962962963,-0.7333333333333333,-0.6,-0.9777777777777777,-0.5333333333333333,-0.7111111111111111,-0.4666666666666667,-0.6,-0.2814814814814815,-0.762962962962963,-0.3925925925925926,-1.0,-0.35555555555555557,-0.6814814814814815,-0.28888888888888886,-0.6148148148148148,-0.07407407407407407,-0.7555555555555555,-0.17037037037037037,-0.9851851851851852,-0.17037037037037037,-0.6888888888888889,-0.1111111111111111,-0.6,0.15555555555555556,-0.725925925925926,0.05185185185185185,-0.8962962962962963,0.007407407407407408,-0.7037037037037037,0.05925925925925926,-0.6222222222222222
0,0.0,0.0,-0.4090909090909091,-0.17424242424242425,-0.6515151515151515,-0.4621212121212121,-0.7727272727272727,-0.7651515151515151,-0.8560606060606061,-1.0,-0.4772727272727273,-0.7424242424242424,-0.5833333333333334,-0.9772727272727273,-0.5227272727272727,-0.7196969696969697,-0.4621212121212121,-0.6136363636363636,-0.2727272727272727,-0.7651515151515151,-0.3787878787878788,-1.0,-0.3484848484848485,-0.6893939393939394,-0.2803030303030303,-0.6212121212121212,-0.06060606060606061,-0.7575757575757576,-0.1590909090909091,-0.9848484848484849,-0.16666666666666666,-0.6893939393939394,-0.10606060606060606,-0.6060606060606061,0.16666666666666666,-0.7272727272727273,0.06060606060606061,-0.8939393939393939,0.007575757575757576,-0.696969696969697,0.06060606060606061,-0.6212121212121212
0,0.0,0.0,-0.4126984126984127,-0.1746031746031746,-0.6666666666666666,-0.4603174603174603,-0.7936507936507936,-0.7619047619047619,-0.8650793650793651,-1.0,-0.49206349206349204,-0.7380952380952381,-0.6031746031746031,-0.9761904761904762,-0.5396825396825397,-0.7142857142857143,-0.46825396825396826,-0.6031746031746031,-0.2777777777777778,-0.7698412698412699,-0.3888888888888889,-1.0,-0.35714285714285715,-0.6825396825396826,-0.29365079365079366,-0.6190476190476191,-0.06349206349206349,-0.7619047619047619,-0.15873015873015872,-0.9841269841269841,-0.16666666666666666,-0.6825396825396826,-0.1111111111111111,-0.5952380952380952,0.16666666666666666,-0.7301587301587301,0.05555555555555555,-0.8888888888888888,0.015873015873015872,-0.6984126984126984,0.06349206349206349,-0.6190476190476191
0,0.0,0.0,-0.4180327868852459,-0.1721311475409836,-0.6639344262295082,-0.45901639344262296,-0.7868852459016393,-0.7622950819672131,-0.8688524590163934,-1.0,-0.4918032786885246,-0.7459016393442623,-0.5983606557377049,-0.9754098360655737,-0.5327868852459017,-0.7213114754098361,-0.4672131147540984,-0.6147540983606558,-0.2786885245901639,-0.7786885245901639,-0.39344262295081966,-1.0,-0.36065573770491804,-0.6885245901639344,-0.29508196721311475,-0.6229508196721312,-0.06557377049180328,-0.7622950819672131,-0.16393442622950818,-0.9918032786885246,-0.1721311475409836,-0.6885245901639344,-0.10655737704918032,-0.6065573770491803,0.16393442622950818,-0.7295081967213115,0.05737704918032787,-0.8934426229508197,0.00819672131147541,-0.6967213114754098,0.05737704918032787,-0.6229508196721312
0,0.0,0.0,-0.4180327868852459,-0.1721311475409836,-0.6721311475409836,-0.45901639344262296,-0.8032786885245902,-0.7540983606557377,-0.8852459016393442,-0.9918032786885246,-0.5,-0.7377049180327869,-0.6065573770491803,-0.9754098360655737,-0.5409836065573771,-0.7131147540983607,-0.47540983606557374,-0.6065573770491803,-0.28688524590163933,-0.7704918032786885,-0.4016393442622951,-1.0,-0.36885245901639346,-0.6885245901639344,-0.30327868852459017,-0.6147540983606558,-0.07377049180327869,-0.7622950819672131,-0.1721311475409836,-0.9918032786885246,-0.18032786885245902,-0.6885245901639344,-0.12295081967213115,-0.5983606557377049,0.14754098360655737,-0.7295081967213115,0.040983606557377046,-0.8934426229508197,0.0,-0.6967213114754098,0.04918032786885246,-0.6229508196721312
